Domain,TTL,Record_Type,IP_Address
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns2.ckmartx.com.,169153,A,"86.101.123.98"""
ns3.ckmartx.com.,169153,A,"89.156.142.48"""
ns4.ckmartx.com.,169153,A,"78.96.248.243"""
ns1.ckmartx.com.,169153,A,"72.185.78.169"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns3.ckmartx.com.,169856,A,"89.156.142.48"""
ns1.ckmartx.com.,169856,A,"72.185.78.169"""
ns4.ckmartx.com.,169856,A,"77.41.80.10"""
ns2.ckmartx.com.,169856,A,"86.101.123.98"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns3.ckmartx.com.,169055,A,"89.156.142.48"""
ns4.ckmartx.com.,169055,A,"78.96.248.243"""
ns1.ckmartx.com.,169055,A,"72.185.78.169"""
ns2.ckmartx.com.,169055,A,"86.101.123.98"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns2.ckmartx.com.,168114,A,"86.101.123.98"""
ns3.ckmartx.com.,168114,A,"86.104.94.233"""
ns4.ckmartx.com.,168114,A,"92.115.8.13"""
ns1.ckmartx.com.,168114,A,"72.185.78.169"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns2.ckmartx.com.,168113,A,"86.101.123.98"""
ns3.ckmartx.com.,168113,A,"86.104.94.233"""
ns4.ckmartx.com.,168114,A,"92.115.8.13"""
ns1.ckmartx.com.,168113,A,"72.185.78.169"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns1.ckmartx.com.,168976,A,"72.185.78.169"""
ns2.ckmartx.com.,168976,A,"86.101.123.98"""
ns3.ckmartx.com.,168976,A,"89.156.142.48"""
ns4.ckmartx.com.,168976,A,"78.96.248.243"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns3.ckmartx.com.,169098,A,"89.156.142.48"""
ns4.ckmartx.com.,169098,A,"78.96.248.243"""
ns1.ckmartx.com.,169098,A,"72.185.78.169"""
ns2.ckmartx.com.,169098,A,"86.101.123.98"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns2.ckmartx.com.,168102,A,"86.101.123.98"""
ns3.ckmartx.com.,168102,A,"86.104.94.233"""
ns4.ckmartx.com.,168103,A,"92.115.8.13"""
ns1.ckmartx.com.,168102,A,"72.185.78.169"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns1.ckmartx.com.,169541,A,"72.185.78.169"""
ns2.ckmartx.com.,169541,A,"86.101.123.98"""
ns3.ckmartx.com.,169541,A,"188.25.32.89"""
ns4.ckmartx.com.,169541,A,"193.224.195.38"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns1.ckmartx.com.,168008,A,"72.185.78.169"""
ns2.ckmartx.com.,168008,A,"86.101.123.98"""
ns3.ckmartx.com.,168008,A,"86.104.94.233"""
ns4.ckmartx.com.,168008,A,"92.115.8.13"""
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
octrea.cn.,,IN,A
ns3.ckmartx.com.,168919,A,"89.156.142.48"""
ns4.ckmartx.com.,168919,A,"78.96.248.243"""
ns1.ckmartx.com.,168919,A,"72.185.78.169"""
ns2.ckmartx.com.,168919,A,"86.101.123.98"""
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ns2.ckmartx.com.,168101,A,"86.101.123.98"""
ns3.ckmartx.com.,168101,A,"86.104.94.233"""
ns4.ckmartx.com.,168101,A,"92.115.8.13"""
ns1.ckmartx.com.,168101,A,"72.185.78.169"""
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ns4.ckmartx.com.,169239,A,"78.96.248.243"""
ns1.ckmartx.com.,169239,A,"72.185.78.169"""
ns2.ckmartx.com.,169239,A,"86.101.123.98"""
ns3.ckmartx.com.,169239,A,"89.156.142.48"""
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ns3.ckmartx.com.,168042,A,"86.104.94.233"""
ns4.ckmartx.com.,168042,A,"92.115.8.13"""
ns1.ckmartx.com.,168042,A,"72.185.78.169"""
ns2.ckmartx.com.,168042,A,"86.101.123.98"""
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ocved.cn.,,IN,A
ns2.ckmartx.com.,168022,A,"86.101.123.98"""
ns3.ckmartx.com.,168022,A,"86.104.94.233"""
ns4.ckmartx.com.,168022,A,"92.115.8.13"""
ns1.ckmartx.com.,168022,A,"72.185.78.169"""
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ns4.ckmartx.com.,169075,A,"78.96.248.243"""
ns1.ckmartx.com.,169075,A,"72.185.78.169"""
ns2.ckmartx.com.,169075,A,"86.101.123.98"""
ns3.ckmartx.com.,169075,A,"89.156.142.48"""
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ns1.ckmartx.com.,168021,A,"72.185.78.169"""
ns2.ckmartx.com.,168021,A,"86.101.123.98"""
ns3.ckmartx.com.,168021,A,"86.104.94.233"""
ns4.ckmartx.com.,168021,A,"92.115.8.13"""
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ns3.ckmartx.com.,169204,A,"89.156.142.48"""
ns4.ckmartx.com.,169204,A,"78.96.248.243"""
ns1.ckmartx.com.,169204,A,"72.185.78.169"""
ns2.ckmartx.com.,169204,A,"86.101.123.98"""
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ocsox.cn.,,IN,A
ns2.ckmartx.com.,169552,A,"86.101.123.98"""
ns3.ckmartx.com.,169552,A,"188.25.32.89"""
ns4.ckmartx.com.,169552,A,"193.224.195.38"""
ns1.ckmartx.com.,169552,A,"72.185.78.169"""
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ns2.ckmartx.com.,168054,A,"86.101.123.98"""
ns3.ckmartx.com.,168054,A,"86.104.94.233"""
ns4.ckmartx.com.,168054,A,"92.115.8.13"""
ns1.ckmartx.com.,168054,A,"72.185.78.169"""
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ocstate.cn.,,IN,A
ns1.ckmartx.com.,169095,A,"72.185.78.169"""
ns2.ckmartx.com.,169095,A,"86.101.123.98"""
ns3.ckmartx.com.,169095,A,"89.156.142.48"""
ns4.ckmartx.com.,169095,A,"78.96.248.243"""
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
ns1.ckmartx.com.,168885,A,"72.185.78.169"""
ns2.ckmartx.com.,168885,A,"86.101.123.98"""
ns3.ckmartx.com.,168885,A,"89.156.142.48"""
ns4.ckmartx.com.,168885,A,"78.96.248.243"""
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
octax.cn.,,IN,A
ns4.ckmartx.com.,168017,A,"92.115.8.13"""
ns1.ckmartx.com.,168017,A,"72.185.78.169"""
ns2.ckmartx.com.,168017,A,"86.101.123.98"""
ns3.ckmartx.com.,168017,A,"86.104.94.233"""
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
ns2.ckmartx.com.,169502,A,"86.101.123.98"""
ns3.ckmartx.com.,169502,A,"188.25.32.89"""
ns4.ckmartx.com.,169502,A,"193.224.195.38"""
ns1.ckmartx.com.,169502,A,"72.185.78.169"""
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
octeex.cn.,,IN,A
ns1.ckmartx.com.,115819,A,"72.185.78.169"""
ns2.ckmartx.com.,115819,A,"86.101.123.98"""
ns3.ckmartx.com.,115819,A,"77.122.47.186"""
ns4.ckmartx.com.,115819,A,"89.47.6.195"""
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
ns3.ckmartx.com.,168985,A,"89.156.142.48"""
ns4.ckmartx.com.,168985,A,"78.96.248.243"""
ns1.ckmartx.com.,168985,A,"72.185.78.169"""
ns2.ckmartx.com.,168985,A,"86.101.123.98"""
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
ns4.ckmartx.com.,168908,A,"78.96.248.243"""
ns1.ckmartx.com.,168908,A,"72.185.78.169"""
ns2.ckmartx.com.,168908,A,"86.101.123.98"""
ns3.ckmartx.com.,168908,A,"89.156.142.48"""
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
ns3.ckmartx.com.,167984,A,"86.104.94.233"""
ns4.ckmartx.com.,167984,A,"92.115.8.13"""
ns1.ckmartx.com.,167984,A,"72.185.78.169"""
ns2.ckmartx.com.,167984,A,"86.101.123.98"""
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
octhe.cn.,,IN,A
ns3.ckmartx.com.,168754,A,"89.156.142.48"""
ns4.ckmartx.com.,168754,A,"78.96.248.243"""
ns1.ckmartx.com.,168754,A,"72.185.78.169"""
ns2.ckmartx.com.,168754,A,"86.101.123.98"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns2.ckmartx.com.,168983,A,"86.101.123.98"""
ns3.ckmartx.com.,168983,A,"89.156.142.48"""
ns4.ckmartx.com.,168983,A,"78.96.248.243"""
ns1.ckmartx.com.,168983,A,"72.185.78.169"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns1.ckmartx.com.,167983,A,"72.185.78.169"""
ns2.ckmartx.com.,167983,A,"86.101.123.98"""
ns3.ckmartx.com.,167983,A,"86.104.94.233"""
ns4.ckmartx.com.,167983,A,"92.115.8.13"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns4.ckmartx.com.,168012,A,"92.115.8.13"""
ns1.ckmartx.com.,168012,A,"72.185.78.169"""
ns2.ckmartx.com.,168012,A,"86.101.123.98"""
ns3.ckmartx.com.,168012,A,"86.104.94.233"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns1.ckmartx.com.,168803,A,"72.185.78.169"""
ns2.ckmartx.com.,168803,A,"86.101.123.98"""
ns3.ckmartx.com.,168803,A,"89.156.142.48"""
ns4.ckmartx.com.,168803,A,"78.96.248.243"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns1.ckmartx.com.,169534,A,"72.185.78.169"""
ns2.ckmartx.com.,169534,A,"86.101.123.98"""
ns3.ckmartx.com.,169534,A,"188.25.32.89"""
ns4.ckmartx.com.,169534,A,"193.224.195.38"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns3.ckmartx.com.,168040,A,"86.104.94.233"""
ns4.ckmartx.com.,168040,A,"92.115.8.13"""
ns1.ckmartx.com.,168040,A,"72.185.78.169"""
ns2.ckmartx.com.,168040,A,"86.101.123.98"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns4.ckmartx.com.,167975,A,"92.115.8.13"""
ns1.ckmartx.com.,167975,A,"72.185.78.169"""
ns2.ckmartx.com.,167975,A,"86.101.123.98"""
ns3.ckmartx.com.,167975,A,"86.104.94.233"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns2.ckmartx.com.,168739,A,"86.101.123.98"""
ns3.ckmartx.com.,168739,A,"89.156.142.48"""
ns4.ckmartx.com.,168739,A,"78.96.248.243"""
ns1.ckmartx.com.,168739,A,"72.185.78.169"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns4.ckmartx.com.,169112,A,"78.96.248.243"""
ns1.ckmartx.com.,169112,A,"72.185.78.169"""
ns2.ckmartx.com.,169112,A,"86.101.123.98"""
ns3.ckmartx.com.,169112,A,"89.156.142.48"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns3.ckmartx.com.,167978,A,"86.104.94.233"""
ns4.ckmartx.com.,167978,A,"92.115.8.13"""
ns1.ckmartx.com.,167978,A,"72.185.78.169"""
ns2.ckmartx.com.,167978,A,"86.101.123.98"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns4.ckmartx.com.,169364,A,"193.224.195.38"""
ns1.ckmartx.com.,169364,A,"72.185.78.169"""
ns2.ckmartx.com.,169364,A,"86.101.123.98"""
ns3.ckmartx.com.,169364,A,"188.25.32.89"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns4.ckmartx.com.,170172,A,"193.224.195.38"""
ns1.ckmartx.com.,170172,A,"72.185.78.169"""
ns2.ckmartx.com.,170172,A,"86.101.123.98"""
ns3.ckmartx.com.,170172,A,"188.25.32.89"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns3.ckmartx.com.,168026,A,"86.104.94.233"""
ns4.ckmartx.com.,168026,A,"92.115.8.13"""
ns1.ckmartx.com.,168026,A,"72.185.78.169"""
ns2.ckmartx.com.,168026,A,"86.101.123.98"""
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ocwas.cn.,,IN,A
ns3.ckmartx.com.,168031,A,"86.104.94.233"""
ns4.ckmartx.com.,168031,A,"92.115.8.13"""
ns1.ckmartx.com.,168031,A,"72.185.78.169"""
ns2.ckmartx.com.,168031,A,"86.101.123.98"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns3.ckmartx.com.,169734,A,"89.156.142.48"""
ns4.ckmartx.com.,169734,A,"77.41.80.10"""
ns1.ckmartx.com.,169734,A,"72.185.78.169"""
ns2.ckmartx.com.,169734,A,"86.101.123.98"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns1.ckmartx.com.,168764,A,"72.185.78.169"""
ns2.ckmartx.com.,168764,A,"86.101.123.98"""
ns3.ckmartx.com.,168764,A,"89.156.142.48"""
ns4.ckmartx.com.,168764,A,"78.96.248.243"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns1.ckmartx.com.,168877,A,"72.185.78.169"""
ns2.ckmartx.com.,168877,A,"86.101.123.98"""
ns3.ckmartx.com.,168877,A,"89.156.142.48"""
ns4.ckmartx.com.,168877,A,"78.96.248.243"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns4.ckmartx.com.,167948,A,"92.115.8.13"""
ns1.ckmartx.com.,167948,A,"72.185.78.169"""
ns2.ckmartx.com.,167948,A,"86.101.123.98"""
ns3.ckmartx.com.,167948,A,"86.104.94.233"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns3.ckmartx.com.,168844,A,"89.156.142.48"""
ns4.ckmartx.com.,168844,A,"78.96.248.243"""
ns1.ckmartx.com.,168844,A,"72.185.78.169"""
ns2.ckmartx.com.,168844,A,"86.101.123.98"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns3.ckmartx.com.,169175,A,"89.156.142.48"""
ns4.ckmartx.com.,169175,A,"78.96.248.243"""
ns1.ckmartx.com.,169175,A,"72.185.78.169"""
ns2.ckmartx.com.,169175,A,"86.101.123.98"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns4.ckmartx.com.,169097,A,"78.96.248.243"""
ns1.ckmartx.com.,169097,A,"72.185.78.169"""
ns2.ckmartx.com.,169097,A,"86.101.123.98"""
ns3.ckmartx.com.,169097,A,"89.156.142.48"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns3.ckmartx.com.,169788,A,"89.156.142.48"""
ns4.ckmartx.com.,169788,A,"77.41.80.10"""
ns1.ckmartx.com.,169788,A,"72.185.78.169"""
ns2.ckmartx.com.,169788,A,"86.101.123.98"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns4.ckmartx.com.,169148,A,"78.96.248.243"""
ns1.ckmartx.com.,169148,A,"72.185.78.169"""
ns2.ckmartx.com.,169148,A,"86.101.123.98"""
ns3.ckmartx.com.,169148,A,"89.156.142.48"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns3.ckmartx.com.,168024,A,"86.104.94.233"""
ns4.ckmartx.com.,168024,A,"92.115.8.13"""
ns1.ckmartx.com.,168024,A,"72.185.78.169"""
ns2.ckmartx.com.,168024,A,"86.101.123.98"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns2.ckmartx.com.,170024,A,"86.101.123.98"""
ns3.ckmartx.com.,170024,A,"89.156.142.48"""
ns4.ckmartx.com.,170024,A,"77.41.80.10"""
ns1.ckmartx.com.,170024,A,"72.185.78.169"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns1.ckmartx.com.,168059,A,"72.185.78.169"""
ns2.ckmartx.com.,168059,A,"86.101.123.98"""
ns3.ckmartx.com.,168059,A,"86.104.94.233"""
ns4.ckmartx.com.,168059,A,"92.115.8.13"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns3.ckmartx.com.,137892,A,"77.41.80.10"""
ns4.ckmartx.com.,137892,A,"89.133.137.39"""
ns1.ckmartx.com.,137892,A,"72.185.78.169"""
ns2.ckmartx.com.,137892,A,"86.101.123.98"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns1.ckmartx.com.,168837,A,"72.185.78.169"""
ns2.ckmartx.com.,168837,A,"86.101.123.98"""
ns3.ckmartx.com.,168837,A,"89.156.142.48"""
ns4.ckmartx.com.,168837,A,"78.96.248.243"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns1.ckmartx.com.,168788,A,"72.185.78.169"""
ns2.ckmartx.com.,168788,A,"86.101.123.98"""
ns3.ckmartx.com.,168788,A,"89.156.142.48"""
ns4.ckmartx.com.,168788,A,"78.96.248.243"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns2.ckmartx.com.,169438,A,"86.101.123.98"""
ns3.ckmartx.com.,169438,A,"188.25.32.89"""
ns4.ckmartx.com.,169438,A,"193.224.195.38"""
ns1.ckmartx.com.,169438,A,"72.185.78.169"""
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ocsaid.cn.,,IN,A
ns1.ckmartx.com.,115774,A,"72.185.78.169"""
ns2.ckmartx.com.,115774,A,"86.101.123.98"""
ns3.ckmartx.com.,115774,A,"77.122.47.186"""
ns4.ckmartx.com.,115774,A,"89.47.6.195"""
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ns3.ckmartx.com.,167937,A,"86.104.94.233"""
ns4.ckmartx.com.,167937,A,"92.115.8.13"""
ns1.ckmartx.com.,167937,A,"72.185.78.169"""
ns2.ckmartx.com.,167937,A,"86.101.123.98"""
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ns4.ckmartx.com.,169312,A,"193.224.195.38"""
ns1.ckmartx.com.,169312,A,"72.185.78.169"""
ns2.ckmartx.com.,169312,A,"86.101.123.98"""
ns3.ckmartx.com.,169312,A,"188.25.32.89"""
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ocsepa.cn.,,IN,A
ns1.ckmartx.com.,168816,A,"72.185.78.169"""
ns2.ckmartx.com.,168816,A,"86.101.123.98"""
ns3.ckmartx.com.,168816,A,"89.156.142.48"""
ns4.ckmartx.com.,168816,A,"78.96.248.243"""
ocsepa.cn.,,IN,A
